District code,District name,Population,Male,Female,Literate,Male_Literate,Female_Literate,Hindus,Muslims,LPG_or_PNG_Households,Christians,LPG_or_PNG_Households,Sikhs,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Buddhists,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Jains,Others_Religions,Rural_Households,Urban_Households,State,District,Latitude,Longitude,sex_ratio,literate_rate
539,Nalgonda,3488809,1759772,1729037,2001019,1160757,840262,3249231,188646,228818,35025,228818,937,1932349,897137,651748,241,789225,7715,53777,250,132,833504,197433,Andhra Pradesh,Nalgonda,17.113250515463907,79.16984453608244,101.77757908014694,57.35536109887357
540,Warangal,3512576,1759281,1753295,2065023,1179790,885233,3273755,197333,237349,31377,237349,1453,1891954,941452,664872,253,828077,12952,59006,569,126,758738,288249,Andhra Pradesh,Warangal,18.01752608695651,79.87422028985509,100.34141430848773,58.78941836418628
541,Khammam,2797370,1390988,1406382,1630234,901640,728594,2595321,158887,219710,33463,219710,655,1530602,774583,477955,217,668519,8628,42171,459,539,669262,201363,Andhra Pradesh,Khammam,17.683921325051784,80.67008643892335,98.9054183002911,58.27738196949277
542,Srikakulam,2703114,1341738,1361376,1495381,857824,637557,2666950,9025,149554,18879,149554,193,1423119,747385,528736,77,615432,3988,32280,160,106,752752,149684,Andhra Pradesh,Srikakulam,18.570900998697432,84.25874814010675,98.55748889359002,55.32067829917643
543,Vizianagaram,2344474,1161477,1182997,1238388,707503,530885,2299129,16423,140361,17853,140361,380,1206366,666394,451469,114,527736,4453,24128,815,183,592458,157056,Andhra Pradesh,Vizianagaram,18.28329696032972,83.45982854198873,98.18089141392582,52.82157106455435
545,East Godavari,5154296,2569688,2584608,3288577,1716933,1571644,4983330,77777,479914,77825,479914,738,2724328,1478954,948122,413,1297273,22411,93784,4149,403,1199479,406362,Andhra Pradesh,East Godavari,16.782718320784902,82.2432074720511,99.42273644591366,63.80264152466215
546,West Godavari,3936966,1964918,1972048,2652389,1379223,1273166,3733191,86142,435334,109120,435334,288,2051513,1127764,755533,209,1017568,12050,55613,1578,211,1007255,248373,Andhra Pradesh,West Godavari,16.63297943925236,81.45912990654196,99.63844693435455,67.37139716218022
547,Krishna,4517398,2267375,2250023,3009718,1598959,1410759,4023678,307043,632890,145598,632890,1393,2340943,1284630,833959,863,1163932,30438,101450,6320,906,909292,567042,Andhra Pradesh,Krishna,16.143872753151673,81.14805061000413,100.7711921167028,66.62503503122815
548,Guntur,4887813,2440521,2447292,2960441,1634726,1325715,4217597,559770,648568,89763,648568,764,2583462,1371811,928462,323,1186028,19383,80434,3282,332,1069877,513113,Andhra Pradesh,Guntur,15.884925767634847,80.58657614107885,99.72332684452856,60.56780404651324
549,Prakasam,3397448,1714764,1682684,1904435,1107686,796749,3150195,220654,290947,18775,290947,266,1832695,917391,641707,97,763746,6151,43611,204,206,873486,214089,Andhra Pradesh,Prakasam,15.489039001601704,80.11665790176184,101.90647798398274,56.054868242280676
552,Kurnool,4053463,2039227,2014236,2127161,1246369,880792,3328380,670737,195001,33165,195001,737,2368684,1053618,609027,255,816721,10081,56478,2235,434,783853,306982,Andhra Pradesh,Kurnool,15.43759715142429,77.90086836581717,101.24071856525254,52.47762222080231
553,Anantapur,4081148,2064495,2016653,2310960,1338474,972486,3599372,443456,223016,20463,223016,932,2189396,1104565,739612,341,897970,8606,48299,1417,309,902997,341431,Andhra Pradesh,Anantapur,14.312065561843148,77.4601584478577,102.37234665557237,56.62524368143473
554,Chittoor,4174064,2090204,2083860,2667878,1484794,1183084,3737588,397870,324406,24129,324406,867,2148179,1159053,807430,253,944555,13763,67087,1322,358,907970,395900,Andhra Pradesh,Chittoor,13.33109263067696,78.92763898886037,100.30443503882218,63.915598802509976
555,Belgaum,4779661,2423063,2356598,3052032,1725548,1326484,4038331,528412,240742,18418,240742,2037,2669348,1251116,857143,1086,808827,17560,73497,178310,149,962777,356198,Karnataka,Belgaum,16.16107219152853,74.72329042357275,102.82037920765444,63.85457043920061
556,Bagalkot,1889752,950111,939641,1113412,641388,472024,1634229,219991,49345,3433,49345,443,1123443,465706,299774,412,301389,3745,26297,25198,166,324799,165858,Karnataka,Bagalkot,16.15860676328503,75.64526070853468,101.1142553379429,58.9184189248113
558,Bidar,1703300,870665,832635,1042673,597198,445475,1289709,335184,34924,35438,34924,1145,1018195,397120,287271,30453,271439,3971,36072,680,521,287134,102269,Karnataka,Bidar,17.950361730769224,77.19459961538459,104.56742750424857,61.21487700346386
559,Raichur,1928812,964511,964301,979769,577213,402556,1634062,272022,51443,10394,51443,538,1196670,465173,265810,2265,314547,5200,33903,4156,29,330446,125402,Karnataka,Raichur,16.050795353982295,76.87368606194688,100.02177743256514,50.79650064391967
560,Koppal,1389920,699926,689994,809085,468785,340300,1218024,161770,31673,4081,31673,296,855430,330393,202984,85,223166,2135,15263,2898,461,272968,64681,Karnataka,Koppal,15.651253271028034,76.1617048598131,101.43943280666208,58.210904224703576
561,Gadag,1064570,537147,527423,700177,397178,302999,907750,143665,31959,3432,31959,231,601578,279069,183409,79,198064,3373,15625,5993,74,180066,111906,Karnataka,Gadag,15.507128256880746,75.64861302752298,101.84368144733924,65.77087462543562
562,Dharwad,1847023,937206,909817,1301664,711776,589888,1390020,386834,140584,28747,140584,1486,1017935,505688,322577,715,347962,15013,49585,29037,2748,199707,283397,Karnataka,Dharwad,15.343831376975173,75.13831264108359,103.01038560501728,70.47362160622797
564,Haveri,1597668,819128,778540,1085443,603793,481650,1281878,297927,41517,2406,41517,419,904453,426094,266586,68,295937,2456,17819,9834,702,315076,98488,Karnataka,Haveri,14.737582809224318,75.3961230607966,105.21334806175662,67.93920889696733
565,Bellary,2452595,1236954,1215641,1421621,813440,608181,2103633,320834,114040,14014,114040,1029,1487013,617276,346905,284,440374,9626,40190,8044,54,371604,251876,Karnataka,Bellary,15.074377548209377,76.47228471074374,101.7532314227638,57.96395246667305
566,Chitradurga,1659456,840843,818613,1087392,607188,480204,1520553,128751,60522,3175,60522,322,891230,460057,306412,84,307257,5711,28897,3778,128,349704,97644,Karnataka,Chitradurga,14.29102220394736,76.57821957236843,102.71556889519225,65.52701608237881
567,Davanagere,1945497,986400,959097,1308540,720637,587903,1658465,265805,100812,5420,100812,307,1068518,538551,336173,164,372671,7320,39416,6417,1743,354680,176011,Karnataka,Davanagere,14.330414586709884,75.91723841166937,102.84674021501475,67.25993409396159
568,Shimoga,1752753,877415,875338,1263016,674938,588078,1479424,234664,128087,26521,128087,400,913150,513297,325542,120,363835,8791,35207,9234,367,352444,201662,Karnataka,Shimoga,14.063845885634592,75.17882078103197,100.23727977078569,72.058983781514
569,Udupi,1177361,562131,615230,926429,465704,460725,1009179,96740,83810,65838,83810,232,559565,340903,276234,161,224814,9070,24817,4534,155,269817,115572,Karnataka,Udupi,13.450404228534568,74.72009990316337,91.36924402256066,78.68691081155228
570,Chikmagalur,1137961,566622,571339,818345,438257,380088,1004553,101235,74534,26000,74534,182,564994,341380,230864,109,238505,4510,18727,4710,4,311660,80766,Karnataka,Chikmagalur,13.425288289676422,75.67626502311249,99.1743955865082,71.91327295047897
571,Tumkur,2678980,1350594,1328386,1813391,1006024,807367,2413812,245923,116539,9130,116539,477,1351461,760936,564196,187,562769,7971,41751,5067,161,685443,204799,Karnataka,Tumkur,13.592467760074973,77.02297966260545,101.6718032258696,67.68960574547029
573,Mandya,1805769,905085,900684,1149649,638668,510981,1712695,77801,80452,8506,80452,322,902307,527236,375100,299,391033,3367,20265,3607,109,458867,103435,Karnataka,Mandya,12.574901806239744,76.81570098522172,100.48862864223192,63.66534146947921
574,Hassan,1776421,883667,892754,1225256,668836,556420,1630814,120011,90599,15611,90599,289,877340,522039,375918,623,400702,4851,23444,5820,3,496103,132878,Karnataka,Hassan,12.945098749999998,76.11049549999997,98.9821384166299,68.9732895524203
576,Kodagu,554519,274608,279911,412877,215302,197575,448986,87274,40958,17130,40958,139,276918,163360,113919,126,113931,3308,10758,250,220,181182,31792,Karnataka,Kodagu,12.39684468085106,75.79336595744688,98.1054692384365,74.4567814628534
577,Mysore,3001127,1511600,1489527,1962180,1063766,898414,2631985,290549,273706,39361,273706,1255,1580116,865220,553705,16194,640868,28397,80086,14419,493,540596,380386,Karnataka,Mysore,12.248100259403367,76.52881802853437,101.48187981822419,65.38143837298455
579,Gulbarga,2566326,1301755,1264571,1427368,828359,599009,2011014,513125,77334,8344,77334,826,1570719,604665,388935,9589,404767,9752,52483,4865,330,400704,199303,Karnataka,Gulbarga,17.070459515951594,76.87503850385033,102.94044383431218,55.61912243417243
581,Kolar,1536401,776396,760005,1016219,564110,452109,1305431,199873,72407,26722,72407,253,841499,419380,274240,150,309494,5051,27235,2494,92,326567,151042,Karnataka,Kolar,13.312799881235172,78.01376947743476,102.1566963375241,66.14282339050807
583,Bangalore Rural,990923,509172,481751,688749,385311,303438,890429,92252,77454,5368,77454,389,535765,278153,176083,272,214253,3729,17066,1045,85,231052,95410,Karnataka,Bangalore Rural,12.936827087794448,77.47369314775169,105.69194459378393,69.50580418458347
585,North Goa,818008,416677,401331,663060,351738,311322,622213,57941,132612,134169,132612,618,380926,260533,175035,553,173951,23440,56266,546,166,115859,209230,Goa,North Goa,15.548723418714054,73.80667997909038,103.82377638408198,81.05788696443066
586,South Goa,640537,322463,318074,502427,264085,238342,341664,63623,102191,231961,102191,855,314480,194872,130605,542,138810,17624,44299,563,92,88620,162873,Goa,South Goa,15.195278658183785,73.941792596877,101.37986757798501,78.43840402662141
588,Kasaragod,1307375,628613,678762,1037492,516476,521016,729987,486913,74092,87454,74092,151,688763,369883,246975,362,237670,10378,32484,130,152,251641,166164,Kerala,Kasaragod,12.33310309912974,75.07768497134369,92.61169599948141,79.35687924275744
589,Kannur,2523003,1181446,1341557,2138434,1012956,1125478,1509592,742483,115356,262526,115356,424,1187177,741984,588081,1118,511167,32653,83940,193,722,306288,566191,Kerala,Kannur,11.941523076923056,75.35209891725934,88.06528533636663,84.75748938863728
590,Wayanad,817420,401684,415736,645585,328136,317449,404460,234185,23028,174453,23028,61,412806,246590,157326,312,149864,4712,15944,1797,286,266183,11805,Kerala,Wayanad,11.715277464788736,76.07587007042254,96.61997036580907,78.97837097208289
591,Kozhikode,3086293,1470942,1615351,2615443,1266939,1348504,1734958,1211131,145558,131516,145558,297,1487644,909581,686109,235,641660,36791,107602,601,588,323793,666543,Kerala,Kozhikode,11.392924270557026,75.71158720159153,91.06020920530584,84.74383345975252
592,Malappuram,4112920,1960328,2152592,3311315,1597404,1713911,1135259,2888849,139994,81556,139994,205,2406005,1041361,662311,179,730119,27909,119918,68,579,634543,522586,Kerala,Malappuram,10.97329875666072,75.93910775606876,91.06825631610636,80.51007556675063
593,Palakkad,2809934,1359478,1450456,2239492,1122600,1116892,1875980,812936,178386,114397,178386,220,1395222,802611,608966,238,587583,27162,69440,78,400,665899,228442,Kerala,Palakkad,10.784926903553291,76.49980490693744,93.72762772534982,79.69909613535407
594,Thrissur,3121200,1480763,1640437,2678548,1282261,1396287,1823442,532839,338350,757484,338350,259,1394214,931841,792182,278,721625,56148,132774,62,585,336748,715119,Kerala,Thrissur,10.458932647907687,76.12321940836945,90.2663741429875,85.81789055491478
595,Ernakulam,3282388,1619557,1662831,2855676,1425723,1429953,1509557,514397,499291,1248137,499291,860,1396968,1024720,858010,614,771287,88737,184167,1176,1083,369694,804997,Kerala,Ernakulam,10.004879301987431,76.26957729035381,97.39757076936863,86.99995247362591
596,Idukki,1108974,552808,556166,923010,471881,451129,541854,82206,54626,481507,54626,100,494456,352163,261471,189,244844,8250,24863,44,384,391610,20823,Kerala,Idukki,9.80480963855423,77.04586641566264,99.39622342969545,83.23098647939446
597,Kottayam,1974551,968289,1006262,1749798,861592,888206,983598,126499,187213,858608,187213,204,811653,596302,565048,358,464039,37849,83999,83,565,481967,196194,Kerala,Kottayam,9.643701174068417,76.46059673302705,96.22633071704983,88.61751355118201
598,Alappuzha,2127789,1013142,1114647,1852797,890552,962245,1460447,224545,274392,435056,274392,268,891512,648522,585591,146,507913,28842,71593,74,311,331419,392117,Kerala,Alappuzha,9.542602965599087,76.38010796263319,90.8935295210053,87.07616215705599
600,Kollam,2635375,1246968,1388407,2240273,1074345,1165928,1697635,508500,263148,421598,263148,208,1177359,795245,660965,272,630767,31542,83133,63,619,523715,401415,Kerala,Kollam,8.929388820570157,76.6360775852431,89.81285746902745,85.00775032016317
601,Thiruvananthapuram,3301427,1581678,1719749,2785408,1354857,1430551,2194057,452915,343590,630573,343590,404,1488441,989238,820024,301,783872,71621,155321,76,1082,559293,609824,Kerala,Thiruvananthapuram,8.537101759082221,76.88711502868073,91.97144467012338,84.36981947503307
602,Thiruvallur,3728104,1876062,1852042,2791721,1495711,1296010,3325823,143093,621907,233633,621907,1422,1925296,1154775,643614,951,909400,75634,174279,3693,530,387237,732196,Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,101.29694682949955,74.88313094269903
603,Chennai,4646732,2335844,2310888,3776276,1968079,1808197,3751322,439270,910262,358662,910262,2851,2271657,1468902,899279,2804,1096334,217368,355838,51708,1759,0,1314125,Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,101.0799311779714,81.267350903818
604,Kancheepuram,3998252,2012958,1985294,3013382,1611461,1401921,3537399,173785,622095,256762,622095,1620,2076492,1200284,715895,990,961161,100322,200738,4962,756,438799,774705,Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,101.3934460085005,75.36748559120335
605,Vellore,3936331,1961688,1974643,2773928,1504355,1269573,3397857,414760,417535,111390,417535,676,2096113,1116437,720713,438,865913,20623,69912,3514,251,653499,486801,Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,99.34393204239956,70.46988680575896
606,Tiruvannamalai,2464875,1235889,1228986,1626813,909803,717010,2294369,91636,176242,66987,176242,232,1301347,683904,477668,157,549077,6445,27529,7898,110,563102,147061,Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,100.56168255781594,65.9998174349612
608,Salem,3482056,1781571,1700485,2285562,1285107,1000455,3326357,95487,448968,53841,448968,412,1737345,1029479,713294,174,835377,20660,63867,992,246,572813,597539,Tamil Nadu,Salem,11.629324202127655,78.2478257978723,104.76840430818267,65.63828956225862
609,Namakkal,1726601,869280,857321,1176131,653312,522819,1673652,32483,265276,16909,265276,183,817905,510413,397064,108,441044,8960,31581,84,199,370357,257127,Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,101.39492675438954,68.11828557958671
610,Erode,2251744,1129868,1121876,1492662,828300,664362,2115455,76098,371015,55899,371015,435,1006543,701326,542295,148,595211,18604,58861,639,157,411286,432398,Tamil Nadu,Erode,11.267012155963302,77.42034334862392,100.71237819509464,66.28915187516876
612,Dindigul,2159775,1080938,1078837,1481834,816180,665654,1879494,105012,209640,169945,209640,313,1065734,647806,443528,256,500057,9155,38677,71,138,443818,269724,Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,100.1947467504359,68.61057286059891
613,Karur,1064493,528184,536309,727044,401726,325318,993666,53292,135831,16483,135831,115,501585,320645,241843,29,264949,4915,17995,7,79,212241,152420,Tamil Nadu,Karur,10.79532776617955,78.08749686847604,98.48501516849429,68.29955669036809
615,Perambalur,565223,282157,283066,375823,208011,167812,521658,32702,49390,10301,49390,83,291371,158218,115151,39,135751,1507,7745,38,26,155413,33179,Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,99.67887347827008,66.49110174214425
616,Ariyalur,754894,374703,380191,480604,269582,211022,708397,7942,39642,37403,39642,104,380484,216103,157771,88,177502,1749,8371,65,42,223955,30322,Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,98.5565150148215,63.66509735141622
617,Cuddalore,2605914,1311697,1294217,1815281,1000322,814959,2391675,123749,244610,83334,244610,401,1364411,764669,473617,236,598412,15396,50938,1280,138,497429,260780,Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,101.3506235816714,69.66005017817164
618,Nagapattinam,1616450,798127,818323,1213008,640916,572092,1435072,128617,143846,47579,143846,184,828444,463326,323706,450,381940,5585,19692,963,110,399016,118724,Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,97.53202586264837,75.0414797859507
619,Thiruvarur,1264277,626693,637584,946471,503085,443386,1132785,96092,109580,33192,109580,258,627880,377118,257116,151,303114,4416,15535,279,64,321331,86848,Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,98.29183291927025,74.86262899665184
620,Thanjavur,2405890,1182416,1223474,1790998,944264,846734,2075870,190814,223044,133971,223044,231,1193095,712017,499235,795,555582,13495,42912,1256,148,479070,274302,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,96.64414609546259,74.44222304427883
621,Pudukkottai,1618345,803188,815157,1110545,608776,501769,1428784,114194,82967,72850,82967,119,835853,470428,311175,81,354493,4494,18272,32,293,399712,104229,Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,98.53169389455037,68.62226533897284
622,Sivaganga,1339101,668672,670429,959744,526304,433440,1186078,74310,113822,75481,113822,150,666218,391356,280462,80,314270,5773,24456,109,24,309224,143193,Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,99.73792899770147,71.67077016595462
623,Madurai,3038252,1526475,1511777,2273430,1223810,1049620,2760502,168881,391821,97711,391821,520,1528178,913715,593827,199,754141,34097,95311,1532,305,417718,592723,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,100.97223333864717,74.82690705050142
624,Theni,1245899,625683,620216,870080,479403,390677,1148990,56751,147529,37574,147529,152,618923,373564,252267,79,312310,4667,18830,28,74,189328,221295,Tamil Nadu,Theni,9.924066666666668,77.43458833333332,100.8814671017839,69.83551636208072
625,Virudhunagar,1942288,967709,974579,1398788,760375,638413,1822626,47838,235005,67405,235005,245,987538,575006,378174,87,505950,10219,37357,98,75,363782,370942,Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,99.2950802346449,72.01753807880192
626,Ramanathapuram,1353445,682658,670787,978946,536487,442459,1047411,208038,100484,91139,100484,154,708322,389764,252888,86,291400,5172,22379,29,36,290478,126761,Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,101.76971229317205,72.32994321897085
629,Kanniyakumari,1870374,926345,944029,1548738,780541,768197,909872,78590,199188,876299,199188,160,887052,556548,425849,438,465692,15673,52943,156,10,104253,493788,Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,98.1267524620536,82.8036531731087
630,Dharmapuri,1506843,774303,732540,917709,527599,390110,1452956,38304,104785,14089,104785,164,804186,434328,267536,39,337972,3651,18927,37,87,396819,91107,Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,105.701122123024,60.902761601573616
632,Coimbatore,3458045,1729297,1728748,2635907,1394790,1241117,3044145,211035,675153,190314,675153,1112,1579517,1117221,757738,435,896325,63273,149920,3284,237,284795,884957,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,100.03175708663147,76.22535276435094
634,Yanam,55626,27301,28325,39274,19919,19355,53537,1191,10399,873,10399,3,31973,15235,8402,1,12859,207,597,4,4,0,15519,Puducherry,Yanam,16.707695652173904,82.26187304347832,96.38481906443072,70.60367454068242
636,Mahe,41816,19143,22673,36470,16610,19860,27940,12856,3632,958,3632,3,19760,12543,9428,21,7150,574,1484,14,3,0,12110,Puducherry,Mahe,12.006420793787758,75.28275021570326,84.43082080007058,87.21541993495313
637,Karaikal,200222,97809,102413,154916,79903,75013,152638,28835,28366,18391,28366,46,102333,60089,37434,63,47880,1868,4870,54,14,35618,33715,Puducherry,Karaikal,10.876161726078813,79.82369793621002,95.50447697069708,77.3721169501853
